Price,Make,Model,Year,Mileage,Fuel Type,Body Type,Engine Size (Litres),Power
24950.0,Peugeot,3008,2018,105000.0,Petrol,MPV,1.2,130.0
28250.0,Opel,Mokka,2022,10.0,Petrol,SUV,1.2,
2750.0,Daihatsu,Sirion,2009,123655.0,Petrol,Hatchback,1.0,
33000.0,Opel,Astra,2022,0.0,Petrol,Hatchback,1.2,
26250.0,Opel,Grandland X,2019,51000.0,Diesel,MPV,1.5,130.0
31750.0,KIA,Sportage,2019,88505.6533,Diesel,SUV,1.6,
,Opel,Other,2022,0.0,Electric,Hatchback,,
6500.0,Ford,Focus,2012,260000.0,Diesel,Hatchback,1.6,95.0
13950.0,Ford,Focus,2016,122000.0,Diesel,Hatchback,1.5,120.0
3000.0,Peugeot,508,2011,340000.0,Diesel,Saloon,1.6,112.0
16495.0,Nissan,Qashqai,2015,138371.0,Diesel,Hatchback,1.5,110.0
9500.0,Audi,A6,2011,205190.85,Diesel,Saloon,2.0,136.0
32995.0,Mercedes,CLS-Class,2016,59802.0,Diesel,Coupe,2.1,170.0
12000.0,BMW,5-Series,2013,252666.38,Diesel,Saloon,2.0,184.0
4800.0,Mercedes,E-Class,2000,166666.4691,Petrol,Saloon,2.8,
7600.0,Mazda,6,2013,172.0,Diesel,Saloon,2.2,150.0
16500.0,Ford,Focus,2017,151000.0,Diesel,Hatchback,1.5,120.0
13999.0,Hyundai,ix35,2015,136793.9,Diesel,SUV,1.7,115.0
16990.0,Volkswagen,Touran,2014,68001.0,Petrol,MPV,1.4,
26075.0,Hyundai,Bayon,2023,0.0,Petrol,Hatchback,1.2,
12950.0,Volkswagen,Polo,2014,181050.75,Petrol,Hatchback,1.2,90.0
6950.0,Volkswagen,Caddy,2012,245533.7851,Diesel,MPV,1.6,
17495.0,Opel,Corsa,2020,26501.0,Petrol,Hatchback,1.2,75.0
16500.0,BMW,5-Series,2014,148000.0,Diesel,Saloon,2.0,184.0
17950.0,Nissan,X-Trail,2016,119895.83,Diesel,SUV,1.6,130.0
18995.0,Renault,Megane,2019,69000.0,Petrol,Saloon,1.3,140.0
3200.0,Ford,Fusion,2008,177712.0,Diesel,Hatchback,1.4,
13995.0,Volkswagen,Sharan,2013,233354.3,Diesel,MPV,2.0,115.0
3950.0,Ford,Mondeo,2011,306333.041,Diesel,Hatchback,2.0,140.0
2000.0,Mercedes,S-Class,2003,234963.64,Diesel,Saloon,3.2,
28995.0,Ford,Focus,2020,31000.0,Diesel,Hatchback,1.5,
29249.0,Dacia,Jogger,2022,0.0,Petrol,Crossover,1.0,110.0
17995.0,Volvo,S60,2017,149237.0,Diesel,Saloon,2.0,150.0
32000.0,Peugeot,RIFTER,2022,0.0,Diesel,MPV,1.5,
22700.0,Mercedes,C-Class,2015,233354.3,Diesel,Estate,2.1,170.0
7495.0,Volkswagen,Polo,2011,180000.0,Petrol,Hatchback,1.2,60.0
22500.0,Skoda,Octavia,2019,143874.996,Diesel,Hatchback,1.6,
8450.0,Volkswagen,Golf,2011,193.1208,Diesel,Hatchback,1.6,105.0
35490.0,Nissan,X-Trail,2019,75645.0,Diesel,SUV,1.6,
3950.0,Renault,Megane,2009,105323.2563,Diesel,Hatchback,1.5,
13900.0,Nissan,Juke,2017,99458.0,Petrol,SUV,1.2,116.0
2250.0,Ford,Focus,2009,304165.26,Diesel,Hatchback,1.8,
2632.5,Volkswagen,Golf,2009,270369.12,Diesel,Hatchback,2.0,
2350.0,Lexus,GS,2007,328000.0,Hybrid,Saloon,3.5,
22750.0,KIA,Sportage,2017,140173.514,Diesel,SUV,1.7,
8500.0,Audi,A5,2010,227000.0,Diesel,Coupe,2.0,
52000.0,Audi,A6,2020,48500.0,Diesel,Saloon,2.0,204.0
21100.0,Ford,Kuga,2018,124000.0,Diesel,SUV,1.5,
11950.0,Fiat,Doblo,2018,136117.0,Diesel,MPV,1.6,
14945.0,Renault,Clio,2018,23000.0,Petrol,Hatchback,1.1,75.0
17000.0,Hyundai,i10,2022,7650.0,Petrol,Hatchback,1.0,67.0
4500.0,Mini,Cooper,2010,230135.62,Diesel,Cabriolet,1.6,
3450.0,Opel,Zafira,2010,206120.0,Diesel,MPV,1.7,
15800.0,Mini,Countryman,2012,133048.0,Diesel,Hatchback,1.6,
23950.0,Land Rover,Range Rover Evoque,2014,118286.49,Diesel,SUV,2.2,150.0
12500.0,Volkswagen,Golf,2014,150000.0,Diesel,Hatchback,2.0,150.0
17000.0,Audi,A7,2012,119116.0,Diesel,Hatchback,3.0,204.0
94995.0,BMW,M5,2018,76000.0,Petrol,Saloon,4.4,560.0
37950.0,Skoda,Superb,2020,39300.0,Diesel,Saloon,2.0,150.0
44750.0,Audi,A7,2018,86013.0,Diesel,Hatchback,3.0,218.0
3000.0,Audi,A4,2002,44510.0,Petrol,Saloon,2.0,
21999.0,Skoda,Superb,2016,112400.0,Diesel,Hatchback,2.0,150.0
20445.0,Renault,Clio,2022,10629.0,Petrol,Hatchback,1.0,90.0
12499.0,Volkswagen,Golf,2014,166999.6025,Petrol,Hatchback,1.4,140.0
34950.0,Ford,Kuga,2020,25805.0,Diesel,SUV,1.5,
26900.0,Nissan,Qashqai,2019,28162.0,Petrol,MPV,1.3,160.0
19900.0,Ford,C-MAX,2018,49000.0,Diesel,MPV,1.5,95.0
115000.0,Audi,SQ7,2020,62500.0,Diesel,SUV,4.0,435.0
19960.0,Renault,Megane,2019,60000.0,Petrol,Hatchback,1.3,140.0
32995.0,Jaguar,F-Pace,2017,161634.0629,Diesel,SUV,2.0,180.0
8300.0,Mitsubishi,Space Star,2015,61000.0,Petrol,Hatchback,1.2,80.0
4200.0,Ford,S-MAX,2010,110000.0,Diesel,MPV,1.8,
3000.0,Citroen,C4,2009,235429.0,Diesel,Hatchback,1.6,
11500.0,Fiat,500,2016,28000.0,Petrol,Hatchback,1.2,69.0
47950.0,Audi,Q3,2021,22598.0,Diesel,SUV,2.0,150.0
38950.0,BMW,5-Series,2018,116940.0,Diesel,Saloon,2.0,184.0
57950.0,BMW,5-Series,2021,50480.0,Diesel,Saloon,2.0,190.0
22495.0,BMW,5-Series,2016,122000.0,Diesel,Saloon,2.0,150.0
15500.0,Volkswagen,Scirocco,2015,215973.428,Diesel,Coupe,2.0,150.0
17000.0,Nissan,Juke,2019,40000.0,Diesel,SUV,1.5,110.0
71200.0,Volkswagen,ID.4,2022,100.0,Electric,Estate,,204.0
6950.0,Honda,Fit,2011,110150.0,Hybrid,Hatchback,1.3,
17990.0,Audi,A3,2015,88513.7,Petrol,Hatchback,1.4,125.0
12490.0,Volkswagen,Golf,2013,120700.5,Petrol,Hatchback,1.4,85.0
12500.0,Hyundai,ix35,2014,183112.0,Diesel,SUV,1.7,115.0
12990.0,Honda,Fit,2016,99779.08,Hybrid,Hatchback,1.5,
33950.0,Renault,Koleos,2019,48631.0,Diesel,SUV,2.0,190.0
1100.0,Toyota,Corolla,2005,236000.0,Petrol,Saloon,1.4,
14490.0,Volkswagen,Polo,2015,62764.26,Petrol,Hatchback,1.2,90.0
10790.0,Volkswagen,Polo,2013,78857.66,Petrol,Hatchback,1.2,60.0
16000.0,Toyota,Landcruiser,2008,306461.7882,Diesel,SUV,3.0,
17450.0,Skoda,Octavia,2017,95667.0,Diesel,Estate,1.6,110.0
14950.0,Volkswagen,Golf,2014,59213.0,Petrol,Hatchback,1.2,105.0
22750.0,Ford,Focus,2019,78857.66,Diesel,Hatchback,1.5,120.0
61450.0,Tesla,MODEL 3,2022,5250.0,Electric,Saloon,,283.0
27000.0,Renault,Captur,2022,10.0,Petrol,Hatchback,1.0,90.0
15000.0,Volkswagen,Caddy,2017,89000.0,Diesel,MPV,2.0,102.0
20899.0,KIA,Stonic,2019,85295.02,Diesel,Hatchback,1.6,
52900.0,BMW,X3,2019,68000.0,Diesel,SUV,2.0,190.0
10950.0,Opel,Insignia,2017,274000.0,Diesel,Saloon,1.6,136.0
20000.0,Volkswagen,Golf,2016,159324.66,Diesel,Hatchback,2.0,184.0
15895.0,Toyota,Aygo,2021,36522.36196,Petrol,Hatchback,1.0,
22950.0,Honda,Civic,2018,120000.0,Petrol,Hatchback,1.0,
23000.0,Peugeot,Partner,2018,44256.85,Diesel,MPV,1.6,100.0
17888.0,Hyundai,ix20,2018,36548.0,Petrol,MPV,1.4,90.0
6999.0,Audi,A4,2011,374976.22,Diesel,Estate,2.0,120.0
5500.0,Volkswagen,Up!,2012,118670.0,Petrol,Hatchback,1.0,75.0
9750.0,Lexus,IS,2012,162543.34,Diesel,Saloon,2.2,150.0
16500.0,Hyundai,Tucson,2015,128747.2,Diesel,SUV,1.7,115.0
1950.0,Nissan,Qashqai,2007,299000.0,Petrol,Hatchback,1.6,
24690.0,Volkswagen,Polo,2023,19.0,Petrol,Hatchback,1.0,
2200.0,Volkswagen,Golf,2008,257.4944,Diesel,Hatchback,1.9,
38550.0,Volkswagen,Golf,2022,100.0,Petrol,Estate,1.5,130.0
31063.0,Renault,Captur,2022,0.0,Petrol,Crossover,1.0,90.0
19449.0,Renault,Kadjar,2018,69947.0,Diesel,SUV,1.5,110.0
20500.0,Peugeot,Partner,2018,32991.47,Diesel,MPV,1.6,
27950.0,Volkswagen,Taigo,2022,9688.0,Petrol,SUV,1.0,95.0
44800.0,BMW,M3,2016,37014.82,Petrol,Saloon,3.0,
32000.0,Peugeot,RIFTER,2022,0.0,Diesel,MPV,1.5,
15500.0,Opel,Zafira,2016,157453.0,Diesel,MPV,1.6,101.0
8500.0,Nissan,Juke,2011,120000.0,Petrol,SUV,1.6,117.0
9950.0,Hyundai,ix35,2012,124003.0,Diesel,SUV,2.0,184.0
14950.0,Nissan,Qashqai,2015,64000.0,Petrol,MPV,1.2,115.0
6950.0,Nissan,Qashqai,2012,201168.0,Diesel,MPV,1.6,130.0
10750.0,Toyota,Yaris,2016,170003.0,Petrol,Hatchback,1.0,69.0
47950.0,BMW,X3,2018,43000.0,Diesel,Estate,2.0,190.0
55950.0,Audi,Q7,2017,174003.0,Diesel,Estate,3.0,218.0
21950.0,Mercedes,CL-Class,2016,170590.0,Diesel,Saloon,2.1,
12450.0,Peugeot,208,2015,34001.0,Petrol,Hatchback,1.2,
16995.0,Nissan,Qashqai,2015,137000.0,Diesel,Hatchback,1.5,110.0
8888.0,KIA,Ceed,2013,178637.0,Diesel,Hatchback,1.6,128.0
12450.0,Peugeot,208,2015,66001.0,Petrol,Hatchback,1.2,
2200.0,Suzuki,Jimny,2003,249447.7,Petrol,SUV,1.3,
650.0,Renault,Clio,2007,193008.0,Petrol,Hatchback,1.1,
12950.0,BMW,1-Series,2013,111003.0,Petrol,Hatchback,1.6,
8500.0,Toyota,Landcruiser,2006,217150.0,Diesel,SUV,3.0,
15250.0,Toyota,Prius,2015,128002.0,Hybrid,Hatchback,1.8,
13950.0,SEAT,Leon,2014,171004.0,Diesel,Hatchback,2.0,150.0
13450.0,Volkswagen,Touran,2013,82001.0,Petrol,MPV,1.4,
13450.0,Volkswagen,Touran,2013,86002.0,Petrol,MPV,1.2,
19950.0,Mercedes,A-Class,2017,167003.0,Diesel,Hatchback,1.5,109.0
65950.0,Audi,S8,2016,56000.0,Petrol,Saloon,4.0,
30750.0,Mercedes,E-Class,2017,45061.52,Diesel,Saloon,2.0,194.0
4450.0,Toyota,Avensis,2010,225005.0,Diesel,Saloon,2.0,
11950.0,Skoda,Octavia,2013,138788.0,Diesel,Hatchback,2.0,150.0
16500.0,Volkswagen,Golf,2017,133575.22,Diesel,Hatchback,1.6,115.0
10950.0,Toyota,Avensis,2016,269006.0,Diesel,Saloon,1.6,112.0
41950.0,Land Rover,Discovery,2017,177003.0,Diesel,Estate,2.0,180.0
9950.0,Land Rover,Range Rover,2008,243006.0,Diesel,Estate,3.6,
13945.0,Skoda,Superb,2014,123431.55,Diesel,Saloon,1.6,105.0
26000.0,Peugeot,Partner,2017,23335.43,Diesel,MPV,1.6,
13950.0,Audi,A3,2014,187004.0,Petrol,Hatchback,1.2,105.0
9950.0,Nissan,Pulsar,2015,95001.0,Petrol,Hatchback,1.2,115.0
4650.0,Ford,Fiesta,2009,121811.0,Petrol,Hatchback,1.2,
9995.0,Ford,Focus,2013,190000.0,Diesel,Hatchback,1.6,95.0
31000.0,Audi,Q5,2016,101500.0,Diesel,SUV,2.0,190.0
6500.0,Fiat,Doblo,2010,217404.0,Diesel,MPV,1.6,
9950.0,Volkswagen,Polo,2012,75329.0,Petrol,Hatchback,1.2,60.0
23950.0,SEAT,Ateca,2019,69750.0,Petrol,SUV,1.0,115.0
1350.0,Volkswagen,Golf,2007,346077.0,Petrol,Hatchback,1.4,
20450.0,Hyundai,Tucson,2016,72420.3,Diesel,SUV,1.7,115.0
35168.0,Renault,Captur,2022,0.0,Petrol,Crossover,1.0,90.0
3950.0,Audi,A4,2008,234000.0,Diesel,Estate,2.0,
29750.0,Peugeot,5008,2018,92800.0,Petrol,MPV,1.2,130.0
8190.0,Mercedes,E-Class,2013,165808.6909,Diesel,Saloon,2.1,
9150.0,Volkswagen,Polo,2012,137237.0,Petrol,Hatchback,1.2,105.0
30550.0,Nissan,Juke,2023,10.0,Petrol,SUV,1.0,
8950.0,Volkswagen,Golf,2012,265541.1,Diesel,Hatchback,1.6,105.0
13950.0,Honda,Shuttle,2017,156003.0,Hybrid,MPV,1.5,
21490.0,Toyota,Prius,2018,89585.52044,Hybrid,Hatchback,1.8,122.0
1500.0,Ford,Fiesta,2004,156427.848,Petrol,Hatchback,1.2,
1450.0,Nissan,Almera,2005,198129.0,Petrol,Hatchback,1.5,
11200.0,Nissan,Juke,2013,45061.52,Petrol,SUV,1.6,117.0
27900.0,Nissan,Qashqai,2019,72806.5416,Diesel,SUV,1.5,
11990.0,KIA,Sportage,2014,240006.0,Diesel,MPV,1.7,115.0
45480.0,KIA,Niro,2022,6.0,Electric,MPV,,
7750.0,Audi,A3,2011,225307.6,Diesel,Hatchback,1.6,105.0
159900.0,BMW,M4,2022,4000.0,Petrol,Coupe,3.0,431.0
22995.0,Audi,Q5,2016,275000.0,Diesel,SUV,2.0,150.0
899.0,KIA,Picanto,2007,62417.0,Petrol,Hatchback,1.0,
24995.0,Nissan,Qashqai,2018,85423.0,Petrol,Hatchback,1.2,115.0
47500.0,Skoda,Kodiaq,2020,50927.5643,Diesel,SUV,2.0,150.0
34400.0,Volkswagen,Golf,2022,100.0,Petrol,Estate,1.5,130.0
595.0,Ford,Focus,2007,163000.0,Petrol,Saloon,1.4,
1650.0,Volkswagen,Golf,2004,109000.0,Petrol,Hatchback,1.4,
17000.0,Renault,Trafic,2019,104607.1,Diesel,MPV,1.6,
13950.0,BMW,3-Series,2008,84600.0,Petrol,Cabriolet,3.0,
19995.0,Nissan,Micra,2021,3862.0,Petrol,Hatchback,1.0,100.0
30995.0,Nissan,Qashqai,2020,30607.0,Petrol,MPV,1.3,160.0
18950.0,Renault,Master,2017,125000.0,Diesel,MPV,2.3,
21490.0,Toyota,Prius,2018,104227.2958,Hybrid,Hatchback,1.8,122.0
7500.0,Volkswagen,Passat,2013,254275.72,Diesel,Estate,1.6,105.0
49950.0,Audi,Q3,2022,24318.0,Diesel,SUV,2.0,150.0
29499.0,Hyundai,Tucson,2017,36600.0,Diesel,SUV,1.7,115.0
15000.0,Volkswagen,Caddy,2017,89000.0,Diesel,MPV,2.0,102.0
8500.0,Toyota,Yaris,2015,128000.0,Petrol,Hatchback,1.0,69.0
20990.0,Renault,Clio,2021,11335.0,Petrol,Hatchback,1.0,100.0
35975.0,Volkswagen,Tiguan,2017,101780.0,Diesel,SUV,2.0,150.0
1800.0,Toyota,RAV4,2004,201972.17,Petrol,SUV,1.8,
28950.0,Skoda,Octavia,2022,8000.0,Petrol,Saloon,1.0,110.0
35168.0,Renault,Captur,2022,0.0,Petrol,Crossover,1.0,90.0
34400.0,Volkswagen,Golf,2022,100.0,Petrol,Estate,1.5,130.0
,BMW,X1,2022,0.0,Diesel,Estate,2.0,148.0
10950.0,Honda,Fit,2015,137500.0,Hybrid,Hatchback,1.5,
9990.0,Volkswagen,Polo,2012,122002.0,Petrol,Hatchback,1.2,105.0
4500.0,Nissan,Qashqai,2011,240000.0,Diesel,Hatchback,1.5,106.0
24950.0,Volkswagen,Golf,2019,26319.0,Petrol,Hatchback,1.0,115.0
12950.0,Nissan,Note,2018,85600.0,Petrol,MPV,1.2,98.0
3500.0,Volkswagen,Passat,2010,337961.4,Diesel,Saloon,1.6,
1350.0,Ford,Mondeo,2008,315112.0,Diesel,Saloon,2.0,
22900.0,BMW,7-Series,2014,17900.0,Diesel,Saloon,3.0,258.0
43263.0,Audi,A3,2022,15.0,Petrol,Saloon,1.0,
17450.0,Nissan,Micra,2019,8176.0,Petrol,Hatchback,1.0,100.0
29995.0,Peugeot,RIFTER,2020,30522.0,Diesel,MPV,1.5,100.0
10995.0,BMW,5-Series,2012,248000.0,Diesel,Saloon,2.0,184.0
16900.0,BMW,2-Series,2015,83000.0,Diesel,Jeep,2.0,150.0
13950.0,BMW,5-Series,2015,268759.78,Diesel,Saloon,2.0,150.0
20900.0,BMW,5-Series,2016,159324.66,Diesel,Saloon,2.0,190.0
5900.0,Mercedes,C-Class,2008,242000.0,Petrol,Saloon,1.8,
59900.0,Bentley,Continental,2007,99000.0,Petrol,Cabriolet,6.0,
5995.0,Mercedes,CLK-Class,2007,147300.0,Petrol,Coupe,1.8,
14900.0,BMW,7-Series,2009,217260.9,Diesel,Saloon,3.0,
9950.0,Suzuki,Swift,2013,105000.0,Petrol,Hatchback,1.2,
24995.0,BMW,1-Series,2019,143231.26,Diesel,Hatchback,1.5,116.0
,Volkswagen,T-Roc,2022,11.0,Diesel,SUV,2.0,116.0
24900.0,Land Rover,Range Rover,2010,194730.14,Diesel,SUV,3.6,
10900.0,BMW,6-Series,2008,178475.806,Petrol,Coupe,3.0,
6995.0,Opel,Astra,2012,194000.0,Diesel,Hatchback,1.7,110.0
12900.0,Volvo,S60,2014,175418.06,Diesel,Saloon,2.0,181.0
14995.0,Volvo,S80,2014,131965.88,Diesel,Saloon,2.0,181.0
14900.0,BMW,7-Series,2011,255885.06,Diesel,Saloon,3.0,
3995.0,Nissan,Qashqai,2009,321381.9793,Diesel,Hatchback,1.5,
28900.0,Audi,A3,2018,68000.0,Diesel,Saloon,1.6,116.0
9250.0,Volkswagen,Scirocco,2010,124735.1154,Petrol,Coupe,1.4,
26900.0,Land Rover,Discovery Sport,2016,148000.0,Diesel,SUV,2.0,150.0
11950.0,Toyota,Landcruiser,2002,370148.2,Diesel,SUV,3.0,
21700.0,Skoda,Superb,2016,109862.0,Diesel,Saloon,2.0,150.0
44900.0,BMW,M3,2013,62764.26,Petrol,Cabriolet,4.0,420.0
8900.0,Land Rover,Discovery,2007,344000.0,Diesel,SUV,2.7,
5900.0,BMW,3-Series,2008,159324.66,Petrol,Saloon,2.0,
12900.0,Mercedes,C-Class,2013,279000.0,Diesel,Coupe,2.1,170.0
2750.0,Renault,Grand Modus,2008,140500.0,Petrol,MPV,1.1,
20900.0,BMW,5-Series,2015,219000.0,Diesel,Saloon,2.0,190.0
2350.0,Ford,Fiesta,2008,205.0,Petrol,Hatchback,1.2,
6450.0,Honda,Civic,2010,136920.0,Hybrid,Saloon,1.3,
21995.0,Nissan,Qashqai,2016,118564.0,Diesel,Hatchback,1.6,130.0
33900.0,BMW,5-Series,2018,140000.0,Diesel,Saloon,2.0,190.0
54400.0,Volkswagen,Tiguan,2022,100.0,Diesel,SUV,2.0,150.0
19900.0,Toyota,Yaris,2019,56000.0,Hybrid,MPV,1.5,100.0
24900.0,BMW,5-Series,2017,255885.06,Diesel,Saloon,2.0,190.0
5995.0,Volvo,S40,2011,154000.0,Diesel,Saloon,1.6,115.0
32500.0,Mercedes,E-Class,2017,106136.0,Diesel,Saloon,2.0,194.0
9243.0,SEAT,Leon,2013,105000.0,Diesel,Hatchback,2.0,
8999.0,Renault,Grand Scenic,2013,172000.0,Diesel,MPV,1.5,110.0
1750.0,Audi,A3,2005,300141.91,Petrol,Hatchback,1.6,
2750.0,Opel,Corsa,2007,167100.0,Petrol,Hatchback,1.2,
14850.0,Mini,ONE,2016,118000.0,Petrol,Hatchback,1.2,
27995.0,Volvo,V90,2017,111389.0,Diesel,Hatchback,2.0,
18495.0,Audi,A3,2016,118180.0,Petrol,Hatchback,1.4,125.0
35500.0,Audi,A5,2018,55289.0,Diesel,Coupe,2.0,190.0
12900.0,Ford,Fiesta,2016,51400.0,Petrol,Hatchback,1.0,65.0
15999.0,Volkswagen,Polo,2018,43452.18,Petrol,Hatchback,1.0,65.0
35168.0,Renault,Captur,2022,0.0,Petrol,Crossover,1.0,90.0
28950.0,Volkswagen,T-Roc,2020,28001.0,Petrol,SUV,1.0,115.0
,Volkswagen,Polo,2022,11.0,Petrol,Hatchback,1.0,95.0
26495.0,Peugeot,208,2022,8000.0,Petrol,Hatchback,1.2,101.0
10900.0,Mercedes,A-Class,2013,267000.0,Diesel,Hatchback,1.5,90.0
9000.0,Audi,A4,2013,292899.88,Diesel,Saloon,2.0,120.0
,Peugeot,Partner,2016,116298.9551,Diesel,MPV,1.6,
29950.0,Audi,A1,2022,16538.0,Petrol,Hatchback,1.0,110.0
6950.0,Nissan,Qashqai,2012,188336.2322,Diesel,Hatchback,1.5,110.0
6000.0,Opel,Astra,2013,212000.0,Diesel,Hatchback,1.2,95.0
7650.0,Suzuki,Swift,2012,76000.0,Petrol,Hatchback,1.2,94.0
14950.0,BMW,1-Series,2013,69000.0,Petrol,Hatchback,1.6,
1000.0,Mercedes,E-Class,2004,347.61744,Diesel,Saloon,2.7,
2450.0,Renault,Trafic,2013,418.4284,Diesel,MPV,2.0,
20950.0,Skoda,SCALA,2020,39500.0,Petrol,Hatchback,1.0,116.0
1275.0,Ford,Focus,2006,228.52628,Petrol,Hatchback,1.4,
6450.0,BMW,5-Series,2010,263000.0,Diesel,Saloon,2.0,
16500.0,Nissan,Qashqai,2015,149668.62,Diesel,Hatchback,1.5,110.0
8899.0,Volkswagen,Polo,2012,93341.72,Petrol,Hatchback,1.2,
8799.0,Volkswagen,Golf,2011,80467.0,Petrol,Hatchback,1.2,
10799.0,Volkswagen,Golf,2013,91732.38,Petrol,Hatchback,1.2,
11199.0,Volkswagen,Golf,2013,25749.44,Petrol,Hatchback,1.2,
30950.0,Hyundai,Tucson,2020,101596.0,Diesel,SUV,1.6,115.0
6899.0,Volkswagen,Up!,2012,88513.7,Petrol,Hatchback,1.0,75.0
9999.0,Volkswagen,Polo,2013,77248.32,Petrol,Hatchback,1.2,60.0
10299.0,Volkswagen,Polo,2013,62764.26,Petrol,Hatchback,1.2,60.0
2100.0,Volkswagen,Passat,2004,228526.28,Diesel,Estate,1.9,
8399.0,Volkswagen,Polo,2011,90123.04,Petrol,Hatchback,1.2,
10299.0,Volkswagen,Polo,2013,86904.36,Petrol,Hatchback,1.2,
10299.0,Volkswagen,Polo,2013,43452.18,Petrol,Hatchback,1.2,
10599.0,Audi,A1,2012,85295.02,Petrol,Hatchback,1.4,122.0
10499.0,Volkswagen,Up!,2016,77248.32,Petrol,Hatchback,1.0,
9899.0,Volkswagen,Golf,2012,65982.94,Petrol,Hatchback,1.2,
69950.0,BMW,i8,2017,62000.0,Hybrid,Coupe,1.5,362.0
10299.0,Volkswagen,Polo,2013,96560.4,Petrol,Hatchback,1.2,60.0
20500.0,Hyundai,Tucson,2018,121600.0,Diesel,SUV,1.7,115.0
2950.0,Renault,Fluence,2011,202512.0,Diesel,Saloon,1.5,110.0
9499.0,Audi,A1,2011,80467.0,Petrol,Hatchback,1.4,122.0
7699.0,Nissan,Note,2013,111044.46,Petrol,Hatchback,1.2,
8299.0,Volkswagen,Polo,2011,106216.44,Petrol,Hatchback,1.2,
7199.0,Volkswagen,Up!,2013,71998.65292,Petrol,Hatchback,1.0,
8999.0,Volkswagen,Up!,2015,41842.84,Petrol,Hatchback,1.0,
2999.0,Peugeot,1007,2006,96560.4,Petrol,Hatchback,1.6,
42995.0,Volkswagen,Tiguan,2020,27001.0,Petrol,SUV,1.5,150.0
25995.0,Volkswagen,Golf,2019,16001.0,Petrol,Hatchback,1.0,115.0
19995.0,Volkswagen,Polo,2019,42001.0,Petrol,Hatchback,1.0,65.0
19995.0,Volkswagen,Polo,2019,55001.0,Petrol,Hatchback,1.0,65.0
26995.0,Volkswagen,Golf,2019,50001.0,Petrol,Hatchback,1.0,115.0
30995.0,Volkswagen,Passat,2019,51001.0,Diesel,Saloon,2.0,150.0
31495.0,Volkswagen,Tiguan,2019,41001.0,Diesel,SUV,2.0,115.0
12950.0,SEAT,Ibiza,2016,83383.0,Petrol,MPV,1.0,110.0
45995.0,Lexus,NX,2019,55732.0,Hybrid,SUV,2.5,197.0
49000.0,Toyota,Camry,2022,1.0,Hybrid,Saloon,2.5,218.0
1200.0,Volkswagen,Golf,2007,340000.0,Petrol,Hatchback,1.4,
30995.0,Volkswagen,Passat,2019,61001.0,Diesel,Saloon,2.0,150.0
9945.0,Audi,A6,2011,243010.34,Diesel,Estate,3.0,
15995.0,Volkswagen,Polo,2016,47174.0,Petrol,Hatchback,1.2,90.0
30995.0,Volkswagen,Golf,2020,10001.0,Petrol,Hatchback,1.5,130.0
30995.0,Volkswagen,Golf,2020,17001.0,Petrol,Hatchback,1.5,130.0
1234.0,Toyota,Corolla,2021,54848.0,Hybrid,Hatchback,1.8,122.0
26995.0,Volkswagen,Golf,2019,47001.0,Petrol,Hatchback,1.0,115.0
27995.0,Volkswagen,Golf,2019,36001.0,Petrol,Hatchback,1.0,115.0
24495.0,Volkswagen,Golf,2019,77000.0,Diesel,Hatchback,1.6,115.0
25995.0,Volkswagen,Golf,2019,75001.0,Diesel,Hatchback,1.6,115.0
17495.0,Volkswagen,Polo,2018,50001.0,Petrol,Hatchback,1.0,65.0
37995.0,Volkswagen,Tiguan,2019,77001.0,Diesel,SUV,2.0,150.0
38995.0,Volkswagen,Sharan,2018,91001.0,Diesel,MPV,2.0,150.0
16950.0,Hyundai,i30,2018,96400.0,Diesel,Hatchback,1.6,110.0
1234.0,Nissan,Micra,2005,548484.0,Petrol,Hatchback,1.0,
11200.0,Nissan,March,2015,15500.0,Petrol,Hatchback,1.2,
7250.0,Ford,Focus,2012,247000.0,Diesel,Saloon,1.6,95.0
42995.0,Volkswagen,Tiguan Allspace,2019,100001.0,Diesel,SUV,2.0,150.0
25900.0,Hyundai,Kona,2020,34499.0,Diesel,MPV,1.6,116.0
20495.0,Volkswagen,Golf,2017,76001.0,Petrol,Hatchback,1.2,110.0
19495.0,Volkswagen,Polo,2019,44001.0,Petrol,Hatchback,1.0,95.0
14350.0,Volkswagen,Polo,2016,116677.15,Petrol,Hatchback,1.0,60.0
23995.0,Volkswagen,Golf,2019,42501.0,Petrol,Hatchback,1.0,115.0
15750.0,Audi,S4,2004,111044.46,Petrol,Estate,4.2,
14950.0,Volkswagen,Passat,2016,217260.9,Diesel,Saloon,1.6,120.0
34995.0,Volkswagen,Passat,2020,60001.0,Diesel,Saloon,2.0,150.0
6000.0,Toyota,Landcruiser,2006,385000.0,Diesel,SUV,3.0,
47990.0,Audi,A6,2019,62000.0,Diesel,Saloon,2.0,204.0
3950.0,BMW,5-Series,2007,254037.5377,Diesel,Saloon,2.0,
8950.0,Audi,A4,2013,263693.5777,Diesel,Estate,2.0,120.0
3950.0,Honda,Accord,2008,366.92952,Diesel,Saloon,2.2,
3350.0,KIA,RIO,2010,192882.6177,Diesel,MPV,1.5,
4450.0,Audi,A3,2009,104056.7057,Petrol,Hatchback,1.6,
3750.0,Volvo,S40,2009,255325.0097,Diesel,Saloon,1.6,
23950.0,BMW,6-Series,2013,185597.1355,Diesel,Coupe,3.0,313.0
