Price,Make,Model,Year,Mileage,Fuel Type,Body Type,Engine Size (Litres),Power
15500,Volkswagen,Golf,2016,212432.88,Diesel,Hatchback,1.6,105
29249,Dacia,Jogger,2022,0,Petrol,Crossover,1,110
4999,Ford,C-MAX,2011,283243.84,Diesel,MPV,1.6,95
33735,Nissan,Leaf,2023,10,Electric,Hatchback,,
11950,Ford,Transit,2017,161333,Diesel,Van,1.5,
20995,Nissan,Qashqai,2018,97043.202,Diesel,SUV,1.5,
4750,Renault,Clio,2012,84280,Ethanol Petrol,Hatchback,1.1,75
14500,Toyota,RAV4,2014,160000,Diesel,SUV,2,124
3999,Nissan,Qashqai,2010,209214.2,Diesel,Hatchback,1.5,
4495,Honda,Accord,2009,283243.84,Diesel,Saloon,2.2,
23950,BMW,5-Series,2016,182000,Diesel,Saloon,2,190
14950,Volkswagen,Passat,2015,209214.2,Diesel,Saloon,1.6,120
5250,Volkswagen,Passat,2010,215651.56,Diesel,Saloon,2,
42950,Volvo,XC90,2016,193120.8,Diesel,SUV,2,190
24950,Audi,A4,2018,156105.98,Diesel,Saloon,2,122
19831.5,Audi,A6,2015,118146.4774,Diesel,Saloon,2,
5950,Ford,Focus,2011,231744.96,Diesel,Hatchback,2,115
29000,Mercedes,E-Class,2017,68000,Diesel,Saloon,2,194
10500,Ford,Fiesta,2015,120700.5,Petrol,Hatchback,1.2,
23945,Honda,HR-V,2017,93000,Diesel,SUV,1.6,
11500,Hyundai,i40,2012,148059.28,Diesel,Estate,1.7,136
5000,Volkswagen,Passat,2010,360000,Diesel,Saloon,1.6,
55750,Ford,S-MAX,2022,0,Hybrid,MPV,2.5,
43995,Toyota,Landcruiser,2020,26549,Diesel,Van,2.8,
8495,Audi,TT,2009,265000,Diesel,Coupe,2,
12500,Toyota,Auris,2014,160000,Diesel,Hatchback,1.4,90
7450,Opel,Insignia,2014,188000,Diesel,Saloon,2,140
24950,Toyota,C-HR,2019,66787.61,Petrol Hybrid,Hatchback,1.8,122
5800,Peugeot,5008,2010,209620,Diesel,MPV,1.6,
10750,Mazda,6,2015,250000,Diesel,Saloon,2.2,150
12500,Ford,Transit Custom,2016,166000,Diesel,Van,2.2,
34950,Renault,Zoe,2022,9000,Electric,Hatchback,,134
7750,Volkswagen,CC,2010,177027.4,Diesel,Coupe,2,
16000,Mitsubishi,Outlander,2014,193120.8,Diesel,SUV,2.3,150
28900,Volkswagen,Arteon,2018,71501,Petrol,Hatchback,1.5,150
13795,Toyota,Corolla,2015,161500,Diesel,Saloon,1.4,90
8950,Opel,Insignia,2015,134700,Diesel,Saloon,2,170
8775,Porsche,Boxster,2006,154496.64,Petrol,Coupe,3.4,
6500,KIA,RIO,2013,289681.2,Petrol,Hatchback,1.4,89
4950,Volkswagen,Golf,2008,275197.14,Diesel,Hatchback,1.9,
29950,Mercedes,B-Class,2018,41000,Diesel,MPV,2.1,136
9500,Nissan,Qashqai,2013,223698.26,Diesel,Hatchback,1.5,110
12600,Volkswagen,Crafter,2016,258749.6852,Diesel,Van,2,
5950,Nissan,Qashqai,2010,171039,Diesel,Hatchback,1.5,
69995,Audi,Q7,2018,69943,Diesel,SUV,3,218
24950,Peugeot,3008,2018,105000,Petrol,MPV,1.2,130
28250,Opel,Mokka,2022,10,Petrol,SUV,1.2,
2750,Daihatsu,Sirion,2009,123655,Petrol,Hatchback,1,
33000,Opel,Astra,2022,0,Petrol,Hatchback,1.2,
26250,Opel,Grandland X,2019,51000,Diesel,MPV,1.5,130
31750,KIA,Sportage,2019,88505.6533,Diesel,SUV,1.6,
,Opel,Other,2022,0,Electric,Hatchback,,
6500,Ford,Focus,2012,260000,Diesel,Hatchback,1.6,95
25000,Nissan,NV300,2018,86239,Diesel,Crew Cab,1.6,
13950,Ford,Focus,2016,122000,Diesel,Hatchback,1.5,120
17500,Mercedes,Sprinter,2017,,Diesel,Van,2.1,
3000,Peugeot,508,2011,340000,Diesel,Saloon,1.6,112
16495,Nissan,Qashqai,2015,138371,Diesel,Hatchback,1.5,110
5595,Vauxhall,Zafira,2013,203259.642,Diesel,MPV,1.7,
9500,Audi,A6,2011,205190.85,Diesel,Saloon,2,136
32995,Mercedes,CLS-Class,2016,59802,Diesel,Coupe,2.1,170
2950,Ford,Transit,2011,260,Diesel,Van,2.4,
12000,BMW,5-Series,2013,252666.38,Diesel,Saloon,2,184
4800,Mercedes,E-Class,2000,166666.4691,Petrol,Saloon,2.8,
7600,Mazda,6,2013,172,Diesel,Saloon,2.2,150
2950,Hyundai,i10,2010,,Petrol,Hatchback,1.2,
16500,Ford,Focus,2017,151000,Diesel,Hatchback,1.5,120
13999,Hyundai,ix35,2015,136793.9,Diesel,SUV,1.7,115
16990,Volkswagen,Touran,2014,68001,Petrol,MPV,1.4,
26075,Hyundai,Bayon,2023,0,Petrol,Hatchback,1.2,
43,Opel,Movano,2022,,Diesel,Van,2.2,
12950,Volkswagen,Polo,2014,181050.75,Petrol,Hatchback,1.2,90
6950,Volkswagen,Caddy,2012,245533.7851,Diesel,MPV,1.6,
17500,Mitsubishi,Outlander,2015,207604.86,Petrol Plug-in Hybrid,SUV,2,203
17495,Opel,Corsa,2020,26501,Petrol,Hatchback,1.2,75
16500,BMW,5-Series,2014,148000,Diesel,Saloon,2,184
17950,Nissan,X-Trail,2016,119895.83,Diesel,SUV,1.6,130
18995,Renault,Megane,2019,69000,Petrol,Saloon,1.3,140
3200,Ford,Fusion,2008,177712,Diesel,Hatchback,1.4,
13995,Volkswagen,Sharan,2013,233354.3,Diesel,MPV,2,115
3950,Ford,Mondeo,2011,306333.041,Diesel,Hatchback,2,140
2000,Mercedes,S-Class,2003,234963.64,Diesel,Saloon,3.2,
28995,Ford,Focus,2020,31000,Diesel,Hatchback,1.5,
29249,Dacia,Jogger,2022,0,Petrol,Crossover,1,110
43,Opel,Movano,2022,,Diesel,Van,2.2,
17995,Volvo,S60,2017,149237,Diesel,Saloon,2,150
32000,Peugeot,RIFTER,2022,0,Diesel,MPV,1.5,
22700,Mercedes,C-Class,2015,233354.3,Diesel,Estate,2.1,170
7495,Volkswagen,Polo,2011,180000,Petrol,Hatchback,1.2,60
22500,Skoda,Octavia,2019,143874.996,Diesel,Hatchback,1.6,
1950,Vauxhall,Insignia,2009,303338.0592,Diesel,Hatchback,2,
8450,Volkswagen,Golf,2011,193.1208,Diesel,Hatchback,1.6,105
35490,Nissan,X-Trail,2019,75645,Diesel,SUV,1.6,
3950,Renault,Megane,2009,105323.2563,Diesel,Hatchback,1.5,
13900,Nissan,Juke,2017,99458,Petrol,SUV,1.2,116
2250,Ford,Focus,2009,304165.26,Diesel,Hatchback,1.8,
15950,Mercedes,Sprinter,2017,260713.08,Diesel,Van,2.1,
2632.5,Volkswagen,Golf,2009,270369.12,Diesel,Hatchback,2,
2350,Lexus,GS,2007,328000,Petrol Hybrid,Saloon,3.5,
22750,KIA,Sportage,2017,140173.514,Diesel,SUV,1.7,
8500,Audi,A5,2010,227000,Diesel,Coupe,2,
52000,Audi,A6,2020,48500,Diesel,Saloon,2,204
21100,Ford,Kuga,2018,124000,Diesel,SUV,1.5,
11950,Fiat,Doblo,2018,136117,Diesel,MPV,1.6,
14945,Renault,Clio,2018,23000,Petrol,Hatchback,1.1,75
27995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2.3,
17000,Hyundai,i10,2022,7650,Petrol,Hatchback,1,67
13950,Renault,Trafic,2018,142596,Diesel,Van,1.6,
4500,Mini,Cooper,2010,230135.62,Diesel,Cabriolet,1.6,
3450,Opel,Zafira,2010,206120,Diesel,MPV,1.7,
22760,Renault,Master,2020,107486,Diesel,Van,2.3,
15800,Mini,Countryman,2012,133048,Diesel,Hatchback,1.6,
23950,Land Rover,Range Rover Evoque,2014,118286.49,Diesel,SUV,2.2,150
12500,Volkswagen,Golf,2014,150000,Diesel,Hatchback,2,150
17000,Audi,A7,2012,119116,Diesel,Hatchback,3,204
94995,BMW,M5,2018,76000,Petrol,Saloon,4.4,560
4950,Mercedes,Other,2011,254547.6985,Diesel,Van,2.1,
37950,Skoda,Superb,2020,39300,Diesel,Saloon,2,150
44750,Audi,A7,2018,86013,Diesel,Hatchback,3,218
3000,Audi,A4,2002,44510,Petrol,Saloon,2,
21999,Skoda,Superb,2016,112400,Diesel,Hatchback,2,150
69555,Volkswagen,ID.4,2023,,Electric,SUV,,
20445,Renault,Clio,2022,10629,Petrol,Hatchback,1,90
12499,Volkswagen,Golf,2014,166999.6025,Petrol,Hatchback,1.4,140
34950,Ford,Kuga,2020,25805,Diesel,SUV,1.5,
26900,Nissan,Qashqai,2019,28162,Petrol,MPV,1.3,160
19900,Ford,C-MAX,2018,49000,Diesel,MPV,1.5,95
115000,Audi,SQ7,2020,62500,Diesel,SUV,4,435
19960,Renault,Megane,2019,60000,Petrol,Hatchback,1.3,140
32995,Jaguar,F-Pace,2017,161634.0629,Diesel,SUV,2,180
8300,Mitsubishi,Space Star,2015,61000,Petrol,Hatchback,1.2,80
4200,Ford,S-MAX,2010,110000,Diesel,MPV,1.8,
29500,Ford,Transit,2022,300,Diesel,Van,2,
3000,Citroen,C4,2009,235429,Diesel,Hatchback,1.6,
25950,Citroen,Dispatch,2021,6025,Diesel,Van,2,
11500,Fiat,500,2016,28000,Petrol,Hatchback,1.2,69
9350,Ford,Courier,2017,193120.8,Diesel,Van,1.6,
47950,Audi,Q3,2021,22598,Diesel,SUV,2,150
38950,BMW,5-Series,2018,116940,Diesel,Saloon,2,184
57950,BMW,5-Series,2021,50480,Diesel,Saloon,2,190
22495,BMW,5-Series,2016,122000,Diesel,Saloon,2,150
15500,Volkswagen,Scirocco,2015,215973.428,Diesel,Coupe,2,150
17000,Nissan,Juke,2019,40000,Diesel,SUV,1.5,110
71200,Volkswagen,ID.4,2022,100,Electric,Estate,,204
6950,Honda,Fit,2011,110150,Petrol Hybrid,Hatchback,1.3,
17990,Audi,A3,2015,88513.7,Petrol,Hatchback,1.4,125
12490,Volkswagen,Golf,2013,120700.5,Petrol,Hatchback,1.4,85
12500,Hyundai,ix35,2014,183112,Diesel,SUV,1.7,115
12990,Honda,Fit,2016,99779.08,Petrol Hybrid,Hatchback,1.5,
31950,BMW,5-Series,2017,160129.33,Petrol Plug-in Hybrid,Saloon,2,252
33950,Renault,Koleos,2019,48631,Diesel,SUV,2,190
13005,Volkswagen,Golf,2018,162000,Diesel,Van,1.6,
1100,Toyota,Corolla,2005,236000,Petrol,Saloon,1.4,
14490,Volkswagen,Polo,2015,62764.26,Petrol,Hatchback,1.2,90
10790,Volkswagen,Polo,2013,78857.66,Petrol,Hatchback,1.2,60
16000,Toyota,Landcruiser,2008,306461.7882,Diesel,SUV,3,
17450,Skoda,Octavia,2017,95667,Diesel,Estate,1.6,110
14950,Volkswagen,Golf,2014,59213,Petrol,Hatchback,1.2,105
22750,Ford,Focus,2019,78857.66,Diesel,Hatchback,1.5,120
61450,Tesla,MODEL 3,2022,5250,Electric,Saloon,,283
27000,Renault,Captur,2022,10,Petrol,Hatchback,1,90
15000,Volkswagen,Caddy,2017,89000,Diesel,MPV,2,102
20899,KIA,Stonic,2019,85295.02,Diesel,Hatchback,1.6,
52900,BMW,X3,2019,68000,Diesel,SUV,2,190
10950,Opel,Insignia,2017,274000,Diesel,Saloon,1.6,136
20000,Volkswagen,Golf,2016,159324.66,Diesel,Hatchback,2,184
6950,Renault,Kangoo,2016,140000,Diesel,Van,1.5,
15895,Toyota,Aygo,2021,36522.36196,Petrol,Hatchback,1,
22950,Honda,Civic,2018,120000,Petrol,Hatchback,1,
23000,Peugeot,Partner,2018,44256.85,Diesel,MPV,1.6,100
17888,Hyundai,ix20,2018,36548,Petrol,MPV,1.4,90
6999,Audi,A4,2011,374976.22,Diesel,Estate,2,120
3500,Ford,Transit,2011,269000,Diesel,Van,1.8,
5500,Volkswagen,Up!,2012,118670,Petrol,Hatchback,1,75
9750,Lexus,IS,2012,162543.34,Diesel,Saloon,2.2,150
16500,Hyundai,Tucson,2015,128747.2,Diesel,SUV,1.7,115
1950,Nissan,Qashqai,2007,299000,Petrol,Hatchback,1.6,
24690,Volkswagen,Polo,2023,19,Petrol,Hatchback,1,
3900,Volkswagen,Other,2006,390000,Diesel,Van,2.5,
2200,Volkswagen,Golf,2008,257.4944,Diesel,Hatchback,1.9,
38550,Volkswagen,Golf,2022,100,Petrol,Estate,1.5,130
31063,Renault,Captur,2022,0,Petrol,Crossover,1,90
19449,Renault,Kadjar,2018,69947,Diesel,SUV,1.5,110
20950,Mercedes,Sprinter,2018,202776.84,Diesel,Van,2.1,
20500,Peugeot,Partner,2018,32991.47,Diesel,MPV,1.6,
27950,Volkswagen,Taigo,2022,9688,Petrol,SUV,1,95
44800,BMW,M3,2016,37014.82,Petrol,Saloon,3,
32000,Peugeot,RIFTER,2022,0,Diesel,MPV,1.5,
15500,Opel,Zafira,2016,157453,Diesel,MPV,1.6,101
8500,Nissan,Juke,2011,120000,Petrol,SUV,1.6,117
9950,Hyundai,ix35,2012,124003,Diesel,SUV,2,184
14950,Nissan,Qashqai,2015,64000,Petrol,MPV,1.2,115
6950,Nissan,Qashqai,2012,201168,Diesel,MPV,1.6,130
10750,Toyota,Yaris,2016,170003,Petrol,Hatchback,1,69
47950,BMW,X3,2018,43000,Diesel,Estate,2,190
55950,Audi,Q7,2017,174003,Diesel,Estate,3,218
21950,Mercedes,CL-Class,2016,170590,Diesel,Saloon,2.1,
12450,Peugeot,208,2015,34001,Petrol,Hatchback,1.2,
16995,Nissan,Qashqai,2015,137000,Diesel,Hatchback,1.5,110
8888,KIA,Ceed,2013,178637,Diesel,Hatchback,1.6,128
12450,Peugeot,208,2015,66001,Petrol,Hatchback,1.2,
2200,Suzuki,Jimny,2003,249447.7,Petrol,SUV,1.3,
650,Renault,Clio,2007,193008,Petrol,Hatchback,1.1,
12950,BMW,1-Series,2013,111003,Petrol,Hatchback,1.6,
8500,Toyota,Landcruiser,2006,217150,Diesel,SUV,3,
15250,Toyota,Prius,2015,128002,Hybrid,Hatchback,1.8,
13950,SEAT,Leon,2014,171004,Diesel,Hatchback,2,150
13450,Volkswagen,Touran,2013,82001,Petrol,MPV,1.4,
13450,Volkswagen,Touran,2013,86002,Petrol,MPV,1.2,
19950,Mercedes,A-Class,2017,167003,Diesel,Hatchback,1.5,109
65950,Audi,S8,2016,56000,Petrol,Saloon,4,
30750,Mercedes,E-Class,2017,45061.52,Diesel,Saloon,2,194
4450,Toyota,Avensis,2010,225005,Diesel,Saloon,2,
11950,Skoda,Octavia,2013,138788,Diesel,Hatchback,2,150
16500,Volkswagen,Golf,2017,133575.22,Diesel,Hatchback,1.6,115
10950,Toyota,Avensis,2016,269006,Diesel,Saloon,1.6,112
41950,Land Rover,Discovery,2017,177003,Diesel,Estate,2,180
9950,Land Rover,Range Rover,2008,243006,Diesel,Estate,3.6,
13945,Skoda,Superb,2014,123431.55,Diesel,Saloon,1.6,105
26000,Peugeot,Partner,2017,23335.43,Diesel,MPV,1.6,
13950,Audi,A3,2014,187004,Petrol,Hatchback,1.2,105
9950,Nissan,Pulsar,2015,95001,Petrol,Hatchback,1.2,115
6950,Vauxhall,Astra,2012,161003,Diesel,Hatchback,1.7,
16056,Ford,Ranger,2014,180246.08,Diesel,Pick Up,2.2,
4650,Ford,Fiesta,2009,121811,Petrol,Hatchback,1.2,
9995,Ford,Focus,2013,190000,Diesel,Hatchback,1.6,95
31000,Audi,Q5,2016,101500,Diesel,SUV,2,190
6500,Fiat,Doblo,2010,217404,Diesel,MPV,1.6,
9950,Volkswagen,Polo,2012,75329,Petrol,Hatchback,1.2,60
22078,Mercedes,V-Class,2019,126927,Diesel,Van,1.6,
7250,Volkswagen,Passat,2012,,Diesel,Saloon,1.6,105
23950,SEAT,Ateca,2019,69750,Petrol,SUV,1,115
1350,Volkswagen,Golf,2007,346077,Petrol,Hatchback,1.4,
20450,Hyundai,Tucson,2016,72420.3,Diesel,SUV,1.7,115
35168,Renault,Captur,2022,0,Petrol,Crossover,1,90
3950,Audi,A4,2008,234000,Diesel,Estate,2,
29750,Peugeot,5008,2018,92800,Petrol,MPV,1.2,130
8190,Mercedes,E-Class,2013,165808.6909,Diesel,Saloon,2.1,
9150,Volkswagen,Polo,2012,137237,Petrol,Hatchback,1.2,105
30550,Nissan,Juke,2023,10,Petrol,SUV,1,
9949,Citroen,Berlingo,2016,223252,Diesel,Van,1.6,
8950,Volkswagen,Golf,2012,265541.1,Diesel,Hatchback,1.6,105
13950,Honda,Shuttle,2017,156003,Hybrid,MPV,1.5,
21490,Toyota,Prius,2018,89585.52044,Hybrid,Hatchback,1.8,122
1500,Ford,Fiesta,2004,156427.848,Petrol,Hatchback,1.2,
1450,Nissan,Almera,2005,198129,Petrol,Hatchback,1.5,
11200,Nissan,Juke,2013,45061.52,Petrol,SUV,1.6,117
27900,Nissan,Qashqai,2019,72806.5416,Diesel,SUV,1.5,
11990,KIA,Sportage,2014,240006,Diesel,MPV,1.7,115
45480,KIA,Niro,2022,6,Electric,MPV,,
7750,Audi,A3,2011,225307.6,Diesel,Hatchback,1.6,105
159900,BMW,M4,2022,4000,Petrol,Coupe,3,431
22995,Audi,Q5,2016,275000,Diesel,SUV,2,150
899,KIA,Picanto,2007,62417,Petrol,Hatchback,1,
24995,Nissan,Qashqai,2018,85423,Petrol,Hatchback,1.2,115
47500,Skoda,Kodiaq,2020,50927.5643,Diesel,SUV,2,150
34400,Volkswagen,Golf,2022,100,Petrol,Estate,1.5,130
595,Ford,Focus,2007,163000,Petrol,Saloon,1.4,
1650,Volkswagen,Golf,2004,109000,Petrol,Hatchback,1.4,
38495,BMW,5-Series,2018,69201.62,Petrol Plug-in Hybrid,Saloon,2,
10750,Renault,Master,2016,,Diesel,Van,2.3,
17000,Renault,Trafic,2019,104607.1,Diesel,MPV,1.6,
13950,BMW,3-Series,2008,84600,Petrol,Cabriolet,3,
30,Toyota,Landcruiser,2005,,Diesel,SUV,3,
19995,Nissan,Micra,2021,3862,Petrol,Hatchback,1,100
30995,Nissan,Qashqai,2020,30607,Petrol,MPV,1.3,160
18950,Renault,Master,2017,125000,Diesel,MPV,2.3,
21490,Toyota,Prius,2018,104227.2958,Hybrid,Hatchback,1.8,122
7500,Volkswagen,Passat,2013,254275.72,Diesel,Estate,1.6,105
49950,Audi,Q3,2022,24318,Diesel,SUV,2,150
71,Toyota,Hilux,2008,,Diesel,Crew Cab,2.5,
29499,Hyundai,Tucson,2017,36600,Diesel,SUV,1.7,115
15000,Volkswagen,Caddy,2017,89000,Diesel,MPV,2,102
8500,Toyota,Yaris,2015,128000,Petrol,Hatchback,1,69
,Skoda,Karoq,2022,,Diesel,Crossover,2,
20990,Renault,Clio,2021,11335,Petrol,Hatchback,1,100
35975,Volkswagen,Tiguan,2017,101780,Diesel,SUV,2,150
1800,Toyota,RAV4,2004,201972.17,Petrol,SUV,1.8,
18290,Citroen,Dispatch,2020,109200,Diesel,Van,1.5,
28950,Skoda,Octavia,2022,8000,Petrol,Saloon,1,110
35168,Renault,Captur,2022,0,Petrol,Crossover,1,90
34400,Volkswagen,Golf,2022,100,Petrol,Estate,1.5,130
3150,Vauxhall,Insignia,2012,,Diesel,Hatchback,2,
4000,Toyota,Hilux,2005,268759.78,Diesel,Pick Up,2.5,
33500,Toyota,Proace,2022,0,Diesel,Van,2,
,BMW,X1,2022,0,Diesel,Estate,2,148
10950,Honda,Fit,2015,137500,Petrol Hybrid,Hatchback,1.5,
9990,Volkswagen,Polo,2012,122002,Petrol,Hatchback,1.2,105
4500,Nissan,Qashqai,2011,240000,Diesel,Hatchback,1.5,106
24950,Volkswagen,Golf,2019,26319,Petrol,Hatchback,1,115
12950,Nissan,Note,2018,85600,Petrol,MPV,1.2,98
3500,Volkswagen,Passat,2010,337961.4,Diesel,Saloon,1.6,
1350,Ford,Mondeo,2008,315112,Diesel,Saloon,2,
22900,BMW,7-Series,2014,17900,Diesel,Saloon,3,258
43263,Audi,A3,2022,15,Petrol,Saloon,1,
17450,Nissan,Micra,2019,8176,Petrol,Hatchback,1,100
29995,Peugeot,RIFTER,2020,30522,Diesel,MPV,1.5,100
20900,Nissan,Navara,2017,195000,Diesel,Pick Up,2.3,
10995,BMW,5-Series,2012,248000,Diesel,Saloon,2,184
16900,BMW,2-Series,2015,83000,Diesel,Jeep,2,150
13950,BMW,5-Series,2015,268759.78,Diesel,Saloon,2,150
20900,BMW,5-Series,2016,159324.66,Diesel,Saloon,2,190
5900,Mercedes,C-Class,2008,242000,Petrol,Saloon,1.8,
59900,Bentley,Continental,2007,99000,Petrol,Cabriolet,6,
5995,Mercedes,CLK-Class,2007,147300,Petrol,Coupe,1.8,
99900,Land Rover,Range Rover,2021,24140.1,Petrol Plug-in Hybrid,SUV,2,404
14900,BMW,7-Series,2009,217260.9,Diesel,Saloon,3,
9950,Suzuki,Swift,2013,105000,Petrol,Hatchback,1.2,
32950,Hyundai,Tucson,2019,,Diesel,SUV,1.6,115
24995,BMW,1-Series,2019,143231.26,Diesel,Hatchback,1.5,116
,Vauxhall,Vivaro,2015,138932.7129,Diesel,Van,1.6,
,Volkswagen,T-Roc,2022,11,Diesel,SUV,2,116
,Ford,Kuga,2019,,Diesel,SUV,1.5,120
24900,Land Rover,Range Rover,2010,194730.14,Diesel,SUV,3.6,
10900,BMW,6-Series,2008,178475.806,Petrol,Coupe,3,
6995,Opel,Astra,2012,194000,Diesel,Hatchback,1.7,110
12900,Volvo,S60,2014,175418.06,Diesel,Saloon,2,181
14995,Volvo,S80,2014,131965.88,Diesel,Saloon,2,181
14900,BMW,7-Series,2011,255885.06,Diesel,Saloon,3,
3995,Nissan,Qashqai,2009,321381.9793,Diesel,Hatchback,1.5,
28900,Audi,A3,2018,68000,Diesel,Saloon,1.6,116
9250,Volkswagen,Scirocco,2010,124735.1154,Petrol,Coupe,1.4,
26900,Land Rover,Discovery Sport,2016,148000,Diesel,SUV,2,150
11950,Toyota,Landcruiser,2002,370148.2,Diesel,SUV,3,
21700,Skoda,Superb,2016,109862,Diesel,Saloon,2,150
44900,BMW,M3,2013,62764.26,Petrol,Cabriolet,4,420
8900,Land Rover,Discovery,2007,344000,Diesel,SUV,2.7,
5900,BMW,3-Series,2008,159324.66,Petrol,Saloon,2,
12900,Mercedes,C-Class,2013,279000,Diesel,Coupe,2.1,170
2750,Renault,Grand Modus,2008,140500,Petrol,MPV,1.1,
20900,BMW,5-Series,2015,219000,Diesel,Saloon,2,190
2350,Ford,Fiesta,2008,205,Petrol,Hatchback,1.2,
6450,Honda,Civic,2010,136920,Petrol Hybrid,Saloon,1.3,
84900,Land Rover,Range Rover Sport,2019,89000,Petrol Plug-in Hybrid,SUV,2,404
102900,BMW,X5,2021,11000,Petrol Plug-in Hybrid,SUV,3,394
21995,Nissan,Qashqai,2016,118564,Diesel,Hatchback,1.6,130
102900,BMW,X5,2021,11000,Petrol Plug-in Hybrid,SUV,3,394
33900,BMW,5-Series,2018,140000,Diesel,Saloon,2,190
54400,Volkswagen,Tiguan,2022,100,Diesel,SUV,2,150
5000,Honda,Civic,1998,244000,Petrol,Hatchback,1.5,
19900,Toyota,Yaris,2019,56000,Petrol Hybrid,MPV,1.5,100
24900,BMW,5-Series,2017,255885.06,Diesel,Saloon,2,190
5995,Volvo,S40,2011,154000,Diesel,Saloon,1.6,115
2550,Vauxhall,Corsa,2009,269187.8644,Diesel,Hatchback,1.7,
32500,Mercedes,E-Class,2017,106136,Diesel,Saloon,2,194
9243,SEAT,Leon,2013,105000,Diesel,Hatchback,2,
9750,Toyota,Levin,1994,204000,Petrol,Coupe,1.6,
8999,Renault,Grand Scenic,2013,172000,Diesel,MPV,1.5,110
1750,Audi,A3,2005,300141.91,Petrol,Hatchback,1.6,
2750,Opel,Corsa,2007,167100,Petrol,Hatchback,1.2,
14850,Mini,ONE,2016,118000,Petrol,Hatchback,1.2,
27995,Volvo,V90,2017,111389,Diesel,Hatchback,2,
18495,Audi,A3,2016,118180,Petrol,Hatchback,1.4,125
35500,Audi,A5,2018,55289,Diesel,Coupe,2,190
12900,Ford,Fiesta,2016,51400,Petrol,Hatchback,1,65
15999,Volkswagen,Polo,2018,43452.18,Petrol,Hatchback,1,65
35168,Renault,Captur,2022,0,Petrol,Crossover,1,90
28950,Volkswagen,T-Roc,2020,28001,Petrol,SUV,1,115
,Volkswagen,Polo,2022,11,Petrol,Hatchback,1,95
26495,Peugeot,208,2022,8000,Petrol,Hatchback,1.2,101
10900,Mercedes,A-Class,2013,267000,Diesel,Hatchback,1.5,90
9000,Audi,A4,2013,292899.88,Diesel,Saloon,2,120
75495,BMW,X3,2023,,Hybrid,SUV,2,
,Peugeot,Partner,2016,116298.9551,Diesel,MPV,1.6,
29950,Audi,A1,2022,16538,Petrol,Hatchback,1,110
6950,Nissan,Qashqai,2012,188336.2322,Diesel,Hatchback,1.5,110
6000,Opel,Astra,2013,212000,Diesel,Hatchback,1.2,95
7650,Suzuki,Swift,2012,76000,Petrol,Hatchback,1.2,94
14950,BMW,1-Series,2013,69000,Petrol,Hatchback,1.6,
1000,Mercedes,E-Class,2004,347.61744,Diesel,Saloon,2.7,
5950,Volkswagen,Golf,2010,,Diesel,Hatchback,1.6,
2450,Renault,Trafic,2013,418.4284,Diesel,MPV,2,
20950,Skoda,SCALA,2020,39500,Petrol,Hatchback,1,116
1275,Ford,Focus,2006,228.52628,Petrol,Hatchback,1.4,
6450,BMW,5-Series,2010,263000,Diesel,Saloon,2,
16500,Nissan,Qashqai,2015,149668.62,Diesel,Hatchback,1.5,110
8899,Volkswagen,Polo,2012,93341.72,Petrol,Hatchback,1.2,
8799,Volkswagen,Golf,2011,80467,Petrol,Hatchback,1.2,
10799,Volkswagen,Golf,2013,91732.38,Petrol,Hatchback,1.2,
11199,Volkswagen,Golf,2013,25749.44,Petrol,Hatchback,1.2,
2500,Mitsubishi,Other,1993,,Diesel,Estate,2.5,
,BMW,X4,2022,,Diesel,SUV,2,
30950,Hyundai,Tucson,2020,101596,Diesel,SUV,1.6,115
6899,Volkswagen,Up!,2012,88513.7,Petrol,Hatchback,1,75
9999,Volkswagen,Polo,2013,77248.32,Petrol,Hatchback,1.2,60
10299,Volkswagen,Polo,2013,62764.26,Petrol,Hatchback,1.2,60
2100,Volkswagen,Passat,2004,228526.28,Diesel,Estate,1.9,
8399,Volkswagen,Polo,2011,90123.04,Petrol,Hatchback,1.2,
10299,Volkswagen,Polo,2013,86904.36,Petrol,Hatchback,1.2,
10299,Volkswagen,Polo,2013,43452.18,Petrol,Hatchback,1.2,
10599,Audi,A1,2012,85295.02,Petrol,Hatchback,1.4,122
10499,Volkswagen,Up!,2016,77248.32,Petrol,Hatchback,1,
9899,Volkswagen,Golf,2012,65982.94,Petrol,Hatchback,1.2,
69950,BMW,i8,2017,62000,Hybrid,Coupe,1.5,362
31900,Ford,Transit,2022,90,Diesel,Van,2,
10299,Volkswagen,Polo,2013,96560.4,Petrol,Hatchback,1.2,60
20500,Hyundai,Tucson,2018,121600,Diesel,SUV,1.7,115
2950,Renault,Fluence,2011,202512,Diesel,Saloon,1.5,110
9499,Audi,A1,2011,80467,Petrol,Hatchback,1.4,122
7699,Nissan,Note,2013,111044.46,Petrol,Hatchback,1.2,
8299,Volkswagen,Polo,2011,106216.44,Petrol,Hatchback,1.2,
7199,Volkswagen,Up!,2013,71998.65292,Petrol,Hatchback,1,
8999,Volkswagen,Up!,2015,41842.84,Petrol,Hatchback,1,
2999,Peugeot,1007,2006,96560.4,Petrol,Hatchback,1.6,
42995,Volkswagen,Tiguan,2020,27001,Petrol,SUV,1.5,150
25995,Volkswagen,Golf,2019,16001,Petrol,Hatchback,1,115
19995,Volkswagen,Polo,2019,42001,Petrol,Hatchback,1,65
